"","game_id","season","type","date","time","home","win","overtimes","team","pts","players","opp","opp_pts","opp_players"
"11611","201702120TOR",1617,"Regular","2017-02-12","6:00p",1,0,"","Toronto Raptors",101,9,"Detroit Pistons",102,9
"11612","201702140CHI",1617,"Regular","2017-02-14","8:00p",0,0,"","Toronto Raptors",94,10,"Chicago Bulls",105,13
"11613","201702150TOR",1617,"Regular","2017-02-15","7:30p",1,1,"","Toronto Raptors",90,9,"Charlotte Hornets",85,11
"11614","201702240TOR",1617,"Regular","2017-02-24","8:00p",1,1,"","Toronto Raptors",107,10,"Boston Celtics",97,12
"11615","201702260TOR",1617,"Regular","2017-02-26","6:00p",1,1,"","Toronto Raptors",112,11,"Portland Trail Blazers",106,9
"11616","201702270NYK",1617,"Regular","2017-02-27","7:00p",0,1,"","Toronto Raptors",92,12,"New York Knicks",91,11
"11617","201703010TOR",1617,"Regular","2017-03-01","7:30p",1,0,"","Toronto Raptors",96,12,"Washington Wizards",105,13
"11618","201703030WAS",1617,"Regular","2017-03-03","7:00p",0,1,"","Toronto Raptors",114,9,"Washington Wizards",106,10
"11619","201703040MIL",1617,"Regular","2017-03-04","8:00p",0,0,"","Toronto Raptors",94,11,"Milwaukee Bucks",101,10
"11620","201703080NOP",1617,"Regular","2017-03-08","8:00p",0,1,"","Toronto Raptors",94,10,"New Orleans Pelicans",87,11
"11621","201703100ATL",1617,"Regular","2017-03-10","8:00p",0,0,"","Toronto Raptors",99,9,"Atlanta Hawks",105,9
"11622","201703110MIA",1617,"Regular","2017-03-11","8:00p",0,0,"","Toronto Raptors",89,11,"Miami Heat",104,10
"11623","201703130TOR",1617,"Regular","2017-03-13","7:30p",1,1,"","Toronto Raptors",100,12,"Dallas Mavericks",78,13
"11624","201703160TOR",1617,"Regular","2017-03-16","7:00p",1,0,"","Toronto Raptors",102,13,"Oklahoma City Thunder",123,12
"11625","201703170DET",1617,"Regular","2017-03-17","7:30p",0,1,"","Toronto Raptors",87,11,"Detroit Pistons",75,9
"11626","201703190TOR",1617,"Regular","2017-03-19","6:00p",1,1,"","Toronto Raptors",116,12,"Indiana Pacers",91,13
"11627","201703210TOR",1617,"Regular","2017-03-21","7:00p",1,1,"OT","Toronto Raptors",122,10,"Chicago Bulls",120,10
"11628","201703230MIA",1617,"Regular","2017-03-23","7:30p",0,1,"","Toronto Raptors",101,11,"Miami Heat",84,11
"11629","201703250DAL",1617,"Regular","2017-03-25","8:30p",0,1,"","Toronto Raptors",94,9,"Dallas Mavericks",86,11
"11630","201703270TOR",1617,"Regular","2017-03-27","7:30p",1,1,"","Toronto Raptors",131,13,"Orlando Magic",112,13
"11631","201703290TOR",1617,"Regular","2017-03-29","7:30p",1,0,"","Toronto Raptors",106,10,"Charlotte Hornets",110,11
"11632","201703310TOR",1617,"Regular","2017-03-31","7:00p",1,1,"","Toronto Raptors",111,10,"Indiana Pacers",100,11
"11633","201704020TOR",1617,"Regular","2017-04-02","6:00p",1,1,"","Toronto Raptors",113,11,"Philadelphia 76ers",105,13
"11634","201704040IND",1617,"Regular","2017-04-04","7:00p",0,0,"","Toronto Raptors",90,12,"Indiana Pacers",108,13
"11635","201704050DET",1617,"Regular","2017-04-05","7:30p",0,1,"","Toronto Raptors",105,10,"Detroit Pistons",102,11
"11636","201704070TOR",1617,"Regular","2017-04-07","7:30p",1,1,"","Toronto Raptors",96,10,"Miami Heat",94,11
"11637","201704090NYK",1617,"Regular","2017-04-09","12:00p",0,1,"","Toronto Raptors",110,12,"New York Knicks",97,12
"11638","201704120CLE",1617,"Regular","2017-04-12","8:00p",0,1,"","Toronto Raptors",98,13,"Cleveland Cavaliers",83,11
"11639","201704150TOR",1617,"Playoff","2017-04-15","5:30p",1,0,"","Toronto Raptors",83,13,"Milwaukee Bucks",97,12
"11640","201704180TOR",1617,"Playoff","2017-04-18","7:00p",1,1,"","Toronto Raptors",106,10,"Milwaukee Bucks",100,10
"11641","201704200MIL",1617,"Playoff","2017-04-20","8:00p",0,0,"","Toronto Raptors",77,13,"Milwaukee Bucks",104,11
